==================================================================
 n = 25
 t = 18
 s = 7
==================================================================
offset           #collisions     log2(#collisions)
(   0,                 1105,        10.1098306543)
(   1,                  993,         9.9556499075)
(   2,                  995,         9.9585527154)
(   3,                 1049,        10.0347989626)
(   4,                 1011,         9.9815672819)
(   5,                  981,         9.9381093262)
(   6,                  937,         9.8719052377)
(   7,                 1025,        10.0014081944)
(   8,                  951,         9.8933015309)
(   9,                  948,         9.8887432489)
(  10,                  922,         9.8486229404)
(  11,                  975,         9.9292584086)
(  12,                  944,         9.8826430494)
(  13,                  900,         9.8137811912)
(  14,                  937,         9.8719052377)
(  15,                  924,         9.8517490414)
(  16,                  932,         9.8641861447)
(  17,                  925,         9.8533095554)
(  18,                  899,         9.8121773055)
(  19,                  875,         9.7731392067)
(  20,                  909,         9.8281364842)
(  21,                  856,         9.7414669864)
(  22,                  854,         9.7380922596)
(  23,                  852,         9.7347096202)
(  24,                  807,         9.6564248633)
(  25,                  882,         9.7846348456)
(  26,                  843,         9.7193888209)
(  27,                  835,         9.7056323874)
(  28,                  860,         9.7481928496)
(  29,                  784,         9.6147098441)
(  30,                  832,         9.7004397181)
(  31,                  780,         9.6073303137)
(  32,                  824,         9.6865005272)
(  33,                  812,         9.6653359172)
(  34,                  806,         9.6546360285)
(  35,                  794,         9.6329951971)
(  36,                  743,         9.5372184005)
(  37,                  738,         9.5274770061)
(  38,                  789,         9.6238814900)
(  39,                  766,         9.5812005819)
(  40,                  789,         9.6238814900)
(  41,                  747,         9.5449644328)
(  42,                  775,         9.5980525002)
(  43,                  741,         9.5333297323)
(  44,                  753,         9.5565060547)
(  45,                  703,         9.4573808791)
(  46,                  699,         9.4491486454)
(  47,                  671,         9.3901689562)
(  48,                  706,         9.4635243733)
(  49,                  731,         9.5137275960)
(  50,                  716,         9.4838157773)
(  51,                  716,         9.4838157773)
(  52,                  691,         9.4325419004)
(  53,                  724,         9.4998458871)
(  54,                  684,         9.4178525149)
(  55,                  684,         9.4178525149)
(  56,                  681,         9.4115109880)
(  57,                  678,         9.4051414631)
(  58,                  663,         9.3728650601)
(  59,                  637,         9.3151495623)
(  60,                  726,         9.5038257380)
(  61,                  652,         9.3487281542)
(  62,                  656,         9.3575520046)
(  63,                  624,         9.2854022189)
(  64,                  642,         9.3264294871)
(  65,                  638,         9.3174126138)
(  66,                  643,         9.3286749273)
(  67,                  661,         9.3685064615)
(  68,                  616,         9.2667865407)
(  69,                  607,         9.2455527063)
(  70,                  633,         9.3060616894)
(  71,                  650,         9.3442959079)
(  72,                  598,         9.2240016742)
(  73,                  616,         9.2667865407)
(  74,                  612,         9.2573878427)
(  75,                  685,         9.4199601778)
(  76,                  640,         9.3219280949)
(  77,                  584,         9.1898245589)
(  78,                  639,         9.3196721209)
(  79,                  610,         9.2526654325)
(  80,                  591,         9.2070143202)
(  81,                  611,         9.2550285698)
(  82,                  571,         9.1573469354)
(  83,                  591,         9.2070143202)
(  84,                  596,         9.2191685205)
(  85,                  569,         9.1522848423)
(  86,                  583,         9.1873520732)
(  87,                  559,         9.1267044728)
(  88,                  564,         9.1395513524)
(  89,                  534,         9.0606959317)
(  90,                  567,         9.1472049249)
(  91,                  501,         8.9686667932)
(  92,                  561,         9.1318569606)
(  93,                  569,         9.1522848423)
(  94,                  554,         9.1137421660)
(  95,                  521,         9.0251395623)
(  96,                  562,         9.1344263202)
(  97,                  550,         9.1032878084)
(  98,                  517,         9.0140204703)
(  99,                  539,         9.0741414628)
( 100,                  497,         8.9571020416)
( 101,                  554,         9.1137421660)
( 102,                  530,         9.0498485495)
( 103,                  563,         9.1369911121)
( 104,                  525,         9.0361736126)
( 105,                  525,         9.0361736126)
( 106,                  502,         8.9715435540)
( 107,                  509,         8.9915218461)
( 108,                  484,         8.9188632373)
( 109,                  516,         9.0112272554)
( 110,                  496,         8.9541963104)
( 111,                  497,         8.9571020416)
( 112,                  510,         8.9943534369)
( 113,                  457,         8.8360503551)
( 114,                  506,         8.9829935747)
( 115,                  531,         9.0525680508)
( 116,                  468,         8.8703647196)
( 117,                  499,         8.9628960053)
( 118,                  489,         8.9336906550)
( 119,                  463,         8.8548683833)
( 120,                  487,         8.9277779621)
( 121,                  472,         8.8826430494)
( 122,                  465,         8.8610869060)
( 123,                  467,         8.8672787397)
( 124,                  465,         8.8610869060)
( 125,                  474,         8.8887432489)
( 126,                  435,         8.7648715907)
( 127,                  447,         8.8041310212)
==================================================================
# Function call (real) = 27412717
# Function call (if without collision) = 33554432

Takes time: 0.1250829167 mins.

