==================================================================
 n = 23
 t = 16
 s = 6
==================================================================
offset               #images         log2(#images)
(   0,                65299,        15.9947732778)
(   1,                65042,        15.9890839996)
(   2,                64772,        15.9830826712)
(   3,                64505,        15.9771233726)
(   4,                64251,        15.9714312881)
(   5,                63994,        15.9656490257)
(   6,                63757,        15.9602961264)
(   7,                63524,        15.9550141390)
(   8,                63299,        15.9498950876)
(   9,                63075,        15.9447806808)
(  10,                62832,        15.9392118827)
(  11,                62606,        15.9340133076)
(  12,                62354,        15.9281944912)
(  13,                62121,        15.9227934334)
(  14,                61933,        15.9184207106)
(  15,                61710,        15.9132166741)
(  16,                61464,        15.9074540383)
(  17,                61230,        15.9019510626)
(  18,                61013,        15.8968290491)
(  19,                60775,        15.8911903678)
(  20,                60542,        15.8856487148)
(  21,                60311,        15.8801335359)
(  22,                60080,        15.8745971924)
(  23,                59861,        15.8693287593)
(  24,                59649,        15.8642103313)
(  25,                59463,        15.8597046308)
(  26,                59255,        15.8546492748)
(  27,                59039,        15.8493806648)
(  28,                58824,        15.8441172696)
(  29,                58593,        15.8384406983)
(  30,                58419,        15.8341500423)
(  31,                58238,        15.8296731911)
(  32,                58045,        15.8248841781)
(  33,                57851,        15.8200542772)
(  34,                57651,        15.8150580123)
(  35,                57448,        15.8099690472)
(  36,                57269,        15.8054667917)
(  37,                57078,        15.8006471635)
(  38,                56898,        15.7960903213)
(  39,                56704,        15.7911628886)
(  40,                56506,        15.7861164455)
(  41,                56328,        15.7815646272)
(  42,                56148,        15.7769470141)
(  43,                55955,        15.7719794322)
(  44,                55763,        15.7670205586)
(  45,                55583,        15.7623560833)
(  46,                55406,        15.7577545959)
(  47,                55234,        15.7532689895)
(  48,                55048,        15.7484025284)
(  49,                54871,        15.7437562481)
(  50,                54705,        15.7393850799)
(  51,                54494,        15.7338097719)
(  52,                54340,        15.7297269451)
(  53,                54168,        15.7251532039)
(  54,                53984,        15.7202442583)
(  55,                53789,        15.7150235473)
(  56,                53601,        15.7099722959)
(  57,                53417,        15.7050113333)
(  58,                53245,        15.7003584342)
(  59,                53079,        15.6958535704)
(  60,                52878,        15.6903799905)
(  61,                52701,        15.6855427168)
(  62,                52530,        15.6808539640)
(  63,                52364,        15.6762876861)
==================================================================
# Function call (real) = 3802447
# Function call (if without collision) = 4194304

Takes time: 0.0069809333 mins.

