==================================================================
 n = 29
 t = 20
 s = 8
==================================================================
offset           #collisions     log2(#collisions)
(   0,                 1047,        10.0320457269)
(   1,                 1075,        10.0701209445)
(   2,                 1040,        10.0223678130)
(   3,                 1006,         9.9744145898)
(   4,                  988,         9.9483672316)
(   5,                  982,         9.9395792143)
(   6,                 1025,        10.0014081944)
(   7,                 1003,         9.9701058906)
(   8,                 1030,        10.0084286221)
(   9,                 1027,        10.0042204663)
(  10,                  984,         9.9425145053)
(  11,                 1035,        10.0154150524)
(  12,                 1016,         9.9886846868)
(  13,                 1090,        10.0901124197)
(  14,                 1032,        10.0112272554)
(  15,                 1012,         9.9829935747)
(  16,                  998,         9.9628960053)
(  17,                  988,         9.9483672316)
(  18,                  994,         9.9571020416)
(  19,                  967,         9.9173720795)
(  20,                  997,         9.9614496944)
(  21,                  960,         9.9068905956)
(  22,                 1033,        10.0126245389)
(  23,                 1028,        10.0056245492)
(  24,                  974,         9.9277779621)
(  25,                  934,         9.8672787397)
(  26,                 1012,         9.9829935747)
(  27,                  934,         9.8672787397)
(  28,                 1016,         9.9886846868)
(  29,                  970,         9.9218409371)
(  30,                  965,         9.9143851322)
(  31,                  936,         9.8703647196)
(  32,                  945,         9.8841705191)
(  33,                  944,         9.8826430494)
(  34,                  997,         9.9614496944)
(  35,                  926,         9.8548683833)
(  36,                  989,         9.9498267108)
(  37,                  939,         9.8749813477)
(  38,                  882,         9.7846348456)
(  39,                  959,         9.9053870050)
(  40,                  924,         9.8517490414)
(  41,                  878,         9.7780771295)
(  42,                  951,         9.8933015309)
(  43,                  952,         9.8948177633)
(  44,                  960,         9.9068905956)
(  45,                  937,         9.8719052377)
(  46,                  991,         9.9527412472)
(  47,                  954,         9.8978454560)
(  48,                  883,         9.7862696276)
(  49,                  917,         9.8407779236)
(  50,                  917,         9.8407779236)
(  51,                  923,         9.8501868376)
(  52,                  956,         9.9008668080)
(  53,                  871,         9.7665289086)
(  54,                  939,         9.8749813477)
(  55,                  881,         9.7829982089)
(  56,                  917,         9.8407779236)
(  57,                  871,         9.7665289086)
(  58,                  887,         9.7927902943)
(  59,                  906,         9.8233672400)
(  60,                  862,         9.7515440591)
(  61,                  930,         9.8610869060)
(  62,                  920,         9.8454900509)
(  63,                  886,         9.7911628886)
(  64,                  885,         9.7895336450)
(  65,                  868,         9.7615512324)
(  66,                  929,         9.8595347864)
(  67,                  855,         9.7397806098)
(  68,                  948,         9.8887432489)
(  69,                  892,         9.8008998999)
(  70,                  902,         9.8169836233)
(  71,                  871,         9.7665289086)
(  72,                  905,         9.8217739820)
(  73,                  932,         9.8641861447)
(  74,                  883,         9.7862696276)
(  75,                  912,         9.8328900142)
(  76,                  888,         9.7944158664)
(  77,                  922,         9.8486229404)
(  78,                  879,         9.7797193551)
(  79,                  861,         9.7498694274)
(  80,                  862,         9.7515440591)
(  81,                  859,         9.7465143211)
(  82,                  863,         9.7532167492)
(  83,                  912,         9.8328900142)
(  84,                  855,         9.7397806098)
(  85,                  894,         9.8041310212)
(  86,                  854,         9.7380922596)
(  87,                  886,         9.7911628886)
(  88,                  869,         9.7632123668)
(  89,                  829,         9.6952282915)
(  90,                  842,         9.7176764231)
(  91,                  867,         9.7598881832)
(  92,                  844,         9.7210991887)
(  93,                  846,         9.7245138531)
(  94,                  822,         9.6829945837)
(  95,                  836,         9.7073591321)
(  96,                  834,         9.7039035734)
(  97,                  857,         9.7431513941)
(  98,                  852,         9.7347096202)
(  99,                  829,         9.6952282915)
( 100,                  814,         9.6688849843)
( 101,                  857,         9.7431513941)
( 102,                  770,         9.5887146356)
( 103,                  796,         9.6366246205)
