==================================================================
 n = 19
 t = 14
 s = 5
==================================================================
offset               #images         log2(#images)
(   0,                16125,        13.9770115401)
(   1,                15881,        13.9550141390)
(   2,                15616,        13.9307373376)
(   3,                15386,        13.9093305930)
(   4,                15165,        13.8884578775)
(   5,                14935,        13.8664096172)
(   6,                14725,        13.8459800136)
(   7,                14519,        13.8256544703)
(   8,                14318,        13.8055423644)
(   9,                14132,        13.7866780339)
(  10,                13961,        13.7691146623)
(  11,                13775,        13.7497646983)
(  12,                13577,        13.7288771137)
(  13,                13423,        13.7124195251)
(  14,                13244,        13.6930512954)
(  15,                13065,        13.6734195042)
(  16,                12908,        13.6559778625)
(  17,                12743,        13.6374173413)
(  18,                12581,        13.6189589788)
(  19,                12440,        13.6026988650)
(  20,                12296,        13.5859014497)
(  21,                12174,        13.5715156505)
(  22,                12042,        13.5557874021)
(  23,                11872,        13.5352753766)
(  24,                11738,        13.5188989928)
(  25,                11595,        13.5012151995)
(  26,                11440,        13.4817994317)
(  27,                11318,        13.4663314221)
(  28,                11208,        13.4522412404)
(  29,                11083,        13.4360608295)
(  30,                10958,        13.4196968883)
(  31,                10842,        13.4043432916)
==================================================================
# Function call (real) = 437469
# Function call (if without collision) = 524288

Takes time: 0.0007156500 mins.

