==================================================================
 n = 19
 t = 14
 s = 5
==================================================================
offset           #collisions     log2(#collisions)
(   0,                  259,         8.0168082877)
(   1,                  244,         7.9307373376)
(   2,                  265,         8.0498485495)
(   3,                  230,         7.8454900509)
(   4,                  221,         7.7879025594)
(   5,                  230,         7.8454900509)
(   6,                  210,         7.7142455177)
(   7,                  206,         7.6865005272)
(   8,                  201,         7.6510516912)
(   9,                  186,         7.5391588111)
(  10,                  171,         7.4178525149)
(  11,                  186,         7.5391588111)
(  12,                  198,         7.6293566201)
(  13,                  154,         7.2667865407)
(  14,                  179,         7.4838157773)
(  15,                  179,         7.4838157773)
(  16,                  157,         7.2946207489)
(  17,                  165,         7.3663222142)
(  18,                  162,         7.3398500029)
(  19,                  141,         7.1395513524)
(  20,                  144,         7.1699250014)
(  21,                  122,         6.9307373376)
(  22,                  132,         7.0443941194)
(  23,                  170,         7.4093909361)
(  24,                  134,         7.0660891905)
(  25,                  143,         7.1598713368)
(  26,                  155,         7.2761244053)
(  27,                  122,         6.9307373376)
(  28,                  110,         6.7813597135)
(  29,                  125,         6.9657842847)
(  30,                  125,         6.9657842847)
(  31,                  116,         6.8579809951)
==================================================================
# Function call (real) = 437469
# Function call (if without collision) = 524288

Takes time: 0.0007156500 mins.

