==================================================================
 n = 23
 t = 16
 s = 6
==================================================================
offset           #collisions     log2(#collisions)
(   0,                  237,         7.8887432489)
(   1,                  257,         8.0056245492)
(   2,                  270,         8.0768155971)
(   3,                  267,         8.0606959317)
(   4,                  254,         7.9886846868)
(   5,                  257,         8.0056245492)
(   6,                  237,         7.8887432489)
(   7,                  233,         7.8641861447)
(   8,                  225,         7.8137811912)
(   9,                  224,         7.8073549221)
(  10,                  243,         7.9248125036)
(  11,                  226,         7.8201789624)
(  12,                  252,         7.9772799235)
(  13,                  233,         7.8641861447)
(  14,                  188,         7.5545888517)
(  15,                  223,         7.8008998999)
(  16,                  246,         7.9425145053)
(  17,                  234,         7.8703647196)
(  18,                  217,         7.7615512324)
(  19,                  238,         7.8948177633)
(  20,                  233,         7.8641861447)
(  21,                  231,         7.8517490414)
(  22,                  231,         7.8517490414)
(  23,                  219,         7.7747870596)
(  24,                  212,         7.7279204546)
(  25,                  186,         7.5391588111)
(  26,                  208,         7.7004397181)
(  27,                  216,         7.7548875022)
(  28,                  215,         7.7481928496)
(  29,                  231,         7.8517490414)
(  30,                  174,         7.4429434958)
(  31,                  181,         7.4998458871)
(  32,                  193,         7.5924570373)
(  33,                  194,         7.5999128422)
(  34,                  200,         7.6438561898)
(  35,                  203,         7.6653359172)
(  36,                  179,         7.4838157773)
(  37,                  191,         7.5774288280)
(  38,                  180,         7.4918530963)
(  39,                  194,         7.5999128422)
(  40,                  198,         7.6293566201)
(  41,                  178,         7.4757334310)
(  42,                  180,         7.4918530963)
(  43,                  193,         7.5924570373)
(  44,                  192,         7.5849625007)
(  45,                  180,         7.4918530963)
(  46,                  177,         7.4676055501)
(  47,                  172,         7.4262647547)
(  48,                  186,         7.5391588111)
(  49,                  177,         7.4676055501)
(  50,                  166,         7.3750394313)
(  51,                  211,         7.7210991887)
(  52,                  154,         7.2667865407)
(  53,                  172,         7.4262647547)
(  54,                  184,         7.5235619561)
(  55,                  195,         7.6073303137)
(  56,                  188,         7.5545888517)
(  57,                  184,         7.5235619561)
(  58,                  172,         7.4262647547)
(  59,                  166,         7.3750394313)
(  60,                  201,         7.6510516912)
(  61,                  177,         7.4676055501)
(  62,                  171,         7.4178525149)
(  63,                  166,         7.3750394313)
==================================================================
# Function call (real) = 3802447
# Function call (if without collision) = 4194304

Takes time: 0.0069809333 mins.

