==================================================================
 n = 24
 t = 17
 s = 6
==================================================================
offset               #images         log2(#images)
(   0,               130563,        16.9943865866)
(   1,               130072,        16.9889509076)
(   2,               129568,        16.9833499277)
(   3,               129092,        16.9780400722)
(   4,               128615,        16.9726993843)
(   5,               128120,        16.9671361777)
(   6,               127610,        16.9613818630)
(   7,               127116,        16.9557861072)
(   8,               126628,        16.9502369234)
(   9,               126158,        16.9448721686)
(  10,               125679,        16.9393840810)
(  11,               125197,        16.9338404669)
(  12,               124740,        16.9285646385)
(  13,               124298,        16.9234435575)
(  14,               123808,        16.9177450134)
(  15,               123373,        16.9126671718)
(  16,               122919,        16.9073484096)
(  17,               122511,        16.9025517660)
(  18,               122047,        16.8970773075)
(  19,               121584,        16.8915938624)
(  20,               121137,        16.8862800625)
(  21,               120733,        16.8814605369)
(  22,               120270,        16.8759172978)
(  23,               119853,        16.8709064955)
(  24,               119447,        16.8660110943)
(  25,               119015,        16.8607838888)
(  26,               118582,        16.8555255089)
(  27,               118133,        16.8500525068)
(  28,               117704,        16.8448038235)
(  29,               117275,        16.8395359753)
(  30,               116921,        16.8351745478)
(  31,               116529,        16.8303295104)
(  32,               116119,        16.8252445273)
(  33,               115706,        16.8201041526)
(  34,               115289,        16.8148953430)
(  35,               114871,        16.8096550998)
(  36,               114493,        16.8048998704)
(  37,               114103,        16.7999771979)
(  38,               113679,        16.7946062432)
(  39,               113292,        16.7896864647)
(  40,               112914,        16.7848648488)
(  41,               112546,        16.7801552573)
(  42,               112187,        16.7755459835)
(  43,               111792,        16.7704574249)
(  44,               111431,        16.7657911194)
(  45,               111058,        16.7609537948)
(  46,               110719,        16.7565432923)
(  47,               110352,        16.7517532514)
(  48,               109947,        16.7464487140)
(  49,               109577,        16.7415854856)
(  50,               109217,        16.7368379086)
(  51,               108864,        16.7321674257)
(  52,               108541,        16.7278805800)
(  53,               108225,        16.7236742750)
(  54,               107876,        16.7190144075)
(  55,               107563,        16.7148223730)
(  56,               107218,        16.7101876035)
(  57,               106864,        16.7054163989)
(  58,               106528,        16.7008731551)
(  59,               106179,        16.6961389337)
(  60,               105869,        16.6919206833)
(  61,               105530,        16.6872936601)
(  62,               105209,        16.6828985983)
(  63,               104854,        16.6780223733)
==================================================================
# Function call (real) = 7604981
# Function call (if without collision) = 8388608

Takes time: 0.0268677167 mins.

