==================================================================
 n = 31
 t = 22
 s = 8
==================================================================
offset           #collisions     log2(#collisions)
(   0,                 4024,        11.9744145898)
(   1,                 4039,        11.9797824307)
(   2,                 4107,        12.0038692320)
(   3,                 4060,        11.9872640121)
(   4,                 4097,        12.0003521775)
(   5,                 4177,        12.0282514282)
(   6,                 3987,        11.9610878900)
(   7,                 3994,        11.9636186174)
(   8,                 4046,        11.9822806046)
(   9,                 4015,        11.9711842724)
(  10,                 3814,        11.8970891283)
(  11,                 4012,        11.9701058906)
(  12,                 3905,        11.9311068330)
(  13,                 4069,        11.9904585651)
(  14,                 3897,        11.9281482162)
(  15,                 3957,        11.9501913500)
(  16,                 3903,        11.9303677474)
(  17,                 4007,        11.9683067944)
(  18,                 3822,        11.9001120630)
(  19,                 3921,        11.9370059265)
(  20,                 3910,        11.9329528922)
(  21,                 3860,        11.9143851322)
(  22,                 3909,        11.9325838693)
(  23,                 3928,        11.9395792143)
(  24,                 3859,        11.9140113285)
(  25,                 3949,        11.9472716525)
(  26,                 3888,        11.9248125036)
(  27,                 3810,        11.8955752824)
(  28,                 3896,        11.9277779621)
(  29,                 3751,        11.8730595477)
(  30,                 3851,        11.9110174078)
(  31,                 3947,        11.9465408039)
(  32,                 3829,        11.9027519449)
(  33,                 3753,        11.8738285749)
(  34,                 3774,        11.8818787076)
(  35,                 3810,        11.8955752824)
(  36,                 3824,        11.9008668080)
(  37,                 3719,        11.8606990326)
(  38,                 3806,        11.8940598463)
(  39,                 3797,        11.8906442836)
(  40,                 3823,        11.9004894848)
(  41,                 3862,        11.9151324490)
(  42,                 3746,        11.8711351842)
(  43,                 3794,        11.8895039634)
(  44,                 3784,        11.8856963733)
(  45,                 3740,        11.8688225548)
(  46,                 3747,        11.8715202623)
(  47,                 3730,        11.8649599151)
(  48,                 3799,        11.8914039967)
(  49,                 3774,        11.8818787076)
(  50,                 3718,        11.8603110549)
(  51,                 3804,        11.8933015309)
(  52,                 3671,        11.8419573991)
(  53,                 3720,        11.8610869060)
(  54,                 3687,        11.8482317011)
