==================================================================
 n = 28
 t = 20
 s = 7
==================================================================
offset           #collisions     log2(#collisions)
(   0,                 2018,        10.9787104591)
(   1,                 2037,        10.9922302650)
(   2,                 2026,        10.9844184588)
(   3,                 2008,        10.9715435540)
(   4,                 2074,        11.0182001788)
(   5,                 2033,        10.9893944998)
(   6,                 2050,        11.0014081944)
(   7,                 1977,        10.9490971557)
(   8,                 1999,        10.9650627567)
(   9,                 1958,        10.9351650496)
(  10,                 2041,        10.9950604670)
(  11,                 2013,        10.9751314569)
(  12,                 1955,        10.9329528922)
(  13,                 1967,        10.9417812423)
(  14,                 1954,        10.9322147520)
(  15,                 2006,        10.9701058906)
(  16,                 1935,        10.9181178510)
(  17,                 1950,        10.9292584086)
(  18,                 1928,        10.9128893362)
(  19,                 1925,        10.9106427305)
(  20,                 1888,        10.8826430494)
(  21,                 1924,        10.9098930838)
(  22,                 1867,        10.8665062122)
(  23,                 1896,        10.8887432489)
(  24,                 1825,        10.8336807487)
(  25,                 1898,        10.8902642770)
(  26,                 1843,        10.8478403556)
(  27,                 1844,        10.8486229404)
(  28,                 1809,        10.8209766926)
(  29,                 1929,        10.9136374280)
(  30,                 1787,        10.8033239190)
(  31,                 1868,        10.8672787397)
(  32,                 1773,        10.7919768209)
(  33,                 1882,        10.8780509127)
(  34,                 1728,        10.7548875022)
(  35,                 1785,        10.8017083589)
(  36,                 1824,        10.8328900142)
(  37,                 1761,        10.7821791938)
(  38,                 1788,        10.8041310212)
(  39,                 1834,        10.8407779236)
(  40,                 1786,        10.8025163651)
(  41,                 1801,        10.8145824659)
(  42,                 1715,        10.7439928611)
(  43,                 1660,        10.6969675262)
(  44,                 1718,        10.7465143211)
(  45,                 1802,        10.8153832958)
(  46,                 1695,        10.7270695580)
(  47,                 1677,        10.7116669736)
(  48,                 1635,        10.6750749204)
(  49,                 1726,        10.7532167492)
(  50,                 1712,        10.7414669864)
(  51,                 1683,        10.7168194613)
(  52,                 1745,        10.7690113211)
(  53,                 1619,        10.6608872703)
(  54,                 1688,        10.7210991887)
(  55,                 1646,        10.6847486204)
(  56,                 1715,        10.7439928611)
(  57,                 1635,        10.6750749204)
(  58,                 1710,        10.7397806098)
(  59,                 1731,        10.7573900094)
(  60,                 1634,        10.6741922681)
(  61,                 1628,        10.6688849843)
(  62,                 1635,        10.6750749204)
(  63,                 1616,        10.6582114828)
(  64,                 1576,        10.6220518195)
(  65,                 1610,        10.6528449730)
(  66,                 1557,        10.6045532291)
(  67,                 1627,        10.6679985357)
(  68,                 1570,        10.6165488438)
(  69,                 1647,        10.6856248397)
(  70,                 1542,        10.5905870499)
(  71,                 1637,        10.6768386065)
(  72,                 1510,        10.5603328342)
(  73,                 1550,        10.5980525002)
(  74,                 1476,        10.5274770061)
(  75,                 1549,        10.5971214288)
(  76,                 1587,        10.6320864128)
(  77,                 1582,        10.6275338845)
(  78,                 1483,        10.5343028825)
(  79,                 1533,        10.5821419817)
(  80,                 1486,        10.5372184005)
(  81,                 1520,        10.5698556083)
(  82,                 1572,        10.6183855023)
(  83,                 1461,        10.5127404628)
(  84,                 1461,        10.5127404628)
(  85,                 1537,        10.5859014497)
(  86,                 1507,        10.5574637016)
(  87,                 1537,        10.5859014497)
(  88,                 1435,        10.4868350216)
(  89,                 1539,        10.5877775163)
(  90,                 1505,        10.5555477716)
(  91,                 1498,        10.5488219085)
(  92,                 1489,        10.5401280386)
(  93,                 1475,        10.5264992391)
(  94,                 1492,        10.5430318203)
(  95,                 1451,        10.5028318041)
(  96,                 1457,        10.5087851621)
(  97,                 1455,        10.5068034378)
(  98,                 1470,        10.5216004397)
(  99,                 1464,        10.5156998383)
( 100,                 1417,        10.4686240429)
( 101,                 1442,        10.4938554492)
( 102,                 1404,        10.4553272203)
( 103,                 1391,        10.4419067045)
( 104,                 1499,        10.5497846679)
( 105,                 1410,        10.4614794473)
( 106,                 1407,        10.4584066132)
( 107,                 1400,        10.4512111118)
( 108,                 1342,        10.3901689562)
( 109,                 1390,        10.4408691676)
( 110,                 1300,        10.3442959079)
( 111,                 1400,        10.4512111118)
( 112,                 1387,        10.4377520723)
( 113,                 1426,        10.4777582664)
( 114,                 1358,        10.4072677642)
( 115,                 1414,        10.4655664048)
( 116,                 1323,        10.3695973463)
( 117,                 1345,        10.3933904574)
( 118,                 1354,        10.4030120236)
( 119,                 1381,        10.4314976043)
( 120,                 1312,        10.3575520046)
( 121,                 1343,        10.3912435894)
( 122,                 1365,        10.4146852358)
( 123,                 1336,        10.3837042925)
( 124,                 1295,        10.3387363826)
( 125,                 1360,        10.4093909361)
( 126,                 1337,        10.3847837501)
( 127,                 1273,        10.3140167039)
==================================================================
# Function call (real) = 120672600
# Function call (if without collision) = 134217728

Takes time: 0.8612372000 mins.

