==================================================================
 n = 20
 t = 14
 s = 5
==================================================================
offset           #collisions     log2(#collisions)
(   0,                  123,         6.9425145053)
(   1,                  132,         7.0443941194)
(   2,                  115,         6.8454900509)
(   3,                  116,         6.8579809951)
(   4,                  122,         6.9307373376)
(   5,                  135,         7.0768155971)
(   6,                  113,         6.8201789624)
(   7,                  103,         6.6865005272)
(   8,                  114,         6.8328900142)
(   9,                  107,         6.7414669864)
(  10,                  107,         6.7414669864)
(  11,                  118,         6.8826430494)
(  12,                  103,         6.6865005272)
(  13,                  106,         6.7279204546)
(  14,                  101,         6.6582114828)
(  15,                   87,         6.4429434958)
(  16,                   98,         6.6147098441)
(  17,                  113,         6.8201789624)
(  18,                   83,         6.3750394313)
(  19,                  104,         6.7004397181)
(  20,                  102,         6.6724253420)
(  21,                  104,         6.7004397181)
(  22,                   92,         6.5235619561)
(  23,                  100,         6.6438561898)
(  24,                   91,         6.5077946402)
(  25,                   78,         6.2854022189)
(  26,                   73,         6.1898245589)
(  27,                  100,         6.6438561898)
(  28,                   99,         6.6293566201)
(  29,                   88,         6.4594316186)
(  30,                   71,         6.1497471195)
(  31,                   75,         6.2288186905)
==================================================================
# Function call (real) = 482802
# Function call (if without collision) = 524288

Takes time: 0.0007826000 mins.

