==================================================================
 n = 27
 t = 19
 s = 7
==================================================================
offset               #images         log2(#images)
(   0,               523247,        18.9971326094)
(   1,               522251,        18.9943838242)
(   2,               521179,        18.9914194286)
(   3,               520229,        18.9887872985)
(   4,               519219,        18.9859836519)
(   5,               518188,        18.9831160810)
(   6,               517175,        18.9802930121)
(   7,               516198,        18.9775650262)
(   8,               515225,        18.9748430727)
(   9,               514225,        18.9720402256)
(  10,               513245,        18.9692881422)
(  11,               512257,        18.9665082683)
(  12,               511336,        18.9639120753)
(  13,               510410,        18.9612970692)
(  14,               509444,        18.9585640431)
(  15,               508453,        18.9557548959)
(  16,               507477,        18.9529829120)
(  17,               506544,        18.9503280659)
(  18,               505563,        18.9475313571)
(  19,               504596,        18.9447692444)
(  20,               503645,        18.9420476661)
(  21,               502675,        18.9392664144)
(  22,               501705,        18.9364797905)
(  23,               500784,        18.9338289435)
(  24,               499826,        18.9310664241)
(  25,               498893,        18.9283709014)
(  26,               497957,        18.9256616413)
(  27,               497033,        18.9229821157)
(  28,               496081,        18.9202161772)
(  29,               495142,        18.9174828043)
(  30,               494243,        18.9148610075)
(  31,               493329,        18.9121905721)
(  32,               492436,        18.9095767097)
(  33,               491494,        18.9068142792)
(  34,               490617,        18.9042376989)
(  35,               489715,        18.9015828610)
(  36,               488853,        18.8990411808)
(  37,               487979,        18.8964595377)
(  38,               487118,        18.8939117691)
(  39,               486257,        18.8913594933)
(  40,               485361,        18.8886986633)
(  41,               484460,        18.8860180272)
(  42,               483591,        18.8834278696)
(  43,               482738,        18.8808808712)
(  44,               481858,        18.8782485319)
(  45,               481028,        18.8757613482)
(  46,               480153,        18.8731346660)
(  47,               479328,        18.8706536921)
(  48,               478462,        18.8680448232)
(  49,               477629,        18.8655309092)
(  50,               476739,        18.8628401254)
(  51,               475849,        18.8601443137)
(  52,               474976,        18.8574950920)
(  53,               474132,        18.8549292408)
(  54,               473267,        18.8522948037)
(  55,               472451,        18.8498051832)
(  56,               471668,        18.8474121999)
(  57,               470858,        18.8449325161)
(  58,               470004,        18.8423135094)
(  59,               469178,        18.8397758407)
(  60,               468356,        18.8372460217)
(  61,               467503,        18.8346160973)
(  62,               466684,        18.8320864806)
(  63,               465871,        18.8295710014)
(  64,               465041,        18.8269983904)
(  65,               464224,        18.8244615852)
(  66,               463444,        18.8220354966)
(  67,               462692,        18.8196926292)
(  68,               461938,        18.8173397047)
(  69,               461154,        18.8148890861)
(  70,               460368,        18.8124280302)
(  71,               459551,        18.8098654521)
(  72,               458755,        18.8073643565)
(  73,               457995,        18.8049723227)
(  74,               457232,        18.8025668505)
(  75,               456487,        18.8002142496)
(  76,               455768,        18.7979401093)
(  77,               455000,        18.7955070197)
(  78,               454248,        18.7931206369)
(  79,               453523,        18.7908161920)
(  80,               452793,        18.7884921293)
(  81,               452007,        18.7859855895)
(  82,               451240,        18.7835354350)
(  83,               450455,        18.7810234639)
(  84,               449715,        18.7786514796)
(  85,               449002,        18.7763623456)
(  86,               448250,        18.7739440575)
(  87,               447534,        18.7716377652)
(  88,               446772,        18.7691792468)
(  89,               446059,        18.7668750218)
(  90,               445281,        18.7643565282)
(  91,               444537,        18.7619439778)
(  92,               443771,        18.7594558663)
(  93,               443032,        18.7570513822)
(  94,               442303,        18.7546755020)
(  95,               441572,        18.7522891684)
(  96,               440849,        18.7499250616)
(  97,               440082,        18.7474128390)
(  98,               439366,        18.7450637067)
(  99,               438639,        18.7426745642)
( 100,               437923,        18.7403176975)
( 101,               437184,        18.7378810769)
( 102,               436445,        18.7354403340)
( 103,               435771,        18.7332106646)
( 104,               435081,        18.7309244902)
( 105,               434378,        18.7285915111)
( 106,               433716,        18.7263911404)
( 107,               433022,        18.7240807984)
( 108,               432329,        18.7217700878)
( 109,               431639,        18.7194656974)
( 110,               430964,        18.7172078352)
( 111,               430256,        18.7148357855)
( 112,               429603,        18.7126445424)
( 113,               428925,        18.7103658807)
( 114,               428259,        18.7081240398)
( 115,               427563,        18.7057774865)
( 116,               426896,        18.7035251191)
( 117,               426178,        18.7010965952)
( 118,               425468,        18.6986911035)
( 119,               424777,        18.6963461264)
( 120,               424124,        18.6941265978)
( 121,               423472,        18.6919070560)
( 122,               422805,        18.6896329123)
( 123,               422114,        18.6872731535)
( 124,               421416,        18.6848855648)
( 125,               420721,        18.6825043055)
( 126,               420071,        18.6802736659)
( 127,               419420,        18.6780361323)
==================================================================
# Function call (real) = 60369874
# Function call (if without collision) = 67108864

Takes time: 0.3488823667 mins.

