==================================================================
 n = 30
 t = 21
 s = 8
==================================================================
offset               #images         log2(#images)
(   0,              2095072,        20.9985683943)
(   1,              2093100,        20.9972098088)
(   2,              2091009,        20.9957678408)
(   3,              2088998,        20.9943796805)
(   4,              2086988,        20.9929908745)
(   5,              2084975,        20.9915986544)
(   6,              2082899,        20.9901614540)
(   7,              2080891,        20.9887699660)
(   8,              2078818,        20.9873320255)
(   9,              2076788,        20.9859225217)
(  10,              2074789,        20.9845331954)
(  11,              2072781,        20.9831362657)
(  12,              2070717,        20.9816989666)
(  13,              2068639,        20.9802504705)
(  14,              2066603,        20.9788298391)
(  15,              2064630,        20.9774518304)
(  16,              2062633,        20.9760557177)
(  17,              2060723,        20.9747191618)
(  18,              2058724,        20.9733189993)
(  19,              2056738,        20.9719265955)
(  20,              2054738,        20.9705230167)
(  21,              2052691,        20.9690850383)
(  22,              2050724,        20.9677019068)
(  23,              2048793,        20.9663427982)
(  24,              2046850,        20.9649739501)
(  25,              2044991,        20.9636630632)
(  26,              2043112,        20.9623368617)
(  27,              2041130,        20.9609366402)
(  28,              2039199,        20.9595711403)
(  29,              2037230,        20.9581774368)
(  30,              2035310,        20.9568171188)
(  31,              2033385,        20.9554519695)
(  32,              2031410,        20.9540500179)
(  33,              2029520,        20.9527071265)
(  34,              2027643,        20.9513722338)
(  35,              2025739,        20.9500168759)
(  36,              2023911,        20.9487144193)
(  37,              2022044,        20.9473829602)
(  38,              2020153,        20.9460331316)
(  39,              2018252,        20.9446748907)
(  40,              2016291,        20.9432724393)
(  41,              2014380,        20.9419044336)
(  42,              2012517,        20.9405695392)
(  43,              2010568,        20.9391717001)
(  44,              2008696,        20.9378278096)
(  45,              2006879,        20.9365222048)
(  46,              2005003,        20.9351729646)
(  47,              2003083,        20.9337907714)
(  48,              2001166,        20.9324094155)
(  49,              1999297,        20.9310613729)
(  50,              1997411,        20.9296997908)
(  51,              1995507,        20.9283239090)
(  52,              1993705,        20.9270205254)
(  53,              1991789,        20.9256333930)
(  54,              1989904,        20.9242674011)
(  55,              1988078,        20.9229429298)
(  56,              1986236,        20.9216056201)
(  57,              1984386,        20.9202612534)
(  58,              1982623,        20.9189789414)
(  59,              1980755,        20.9176190133)
(  60,              1978874,        20.9162483245)
(  61,              1976975,        20.9148631968)
(  62,              1975176,        20.9135497811)
(  63,              1973339,        20.9122073873)
(  64,              1971462,        20.9108344720)
(  65,              1969686,        20.9095342283)
(  66,              1967927,        20.9082452744)
(  67,              1966063,        20.9068781211)
(  68,              1964279,        20.9055684294)
(  69,              1962476,        20.9042435801)
(  70,              1960729,        20.9029587181)
(  71,              1958942,        20.9016432525)
(  72,              1957098,        20.9002845688)
(  73,              1955331,        20.8989814181)
(  74,              1953551,        20.8976674888)
(  75,              1951812,        20.8963826674)
(  76,              1950046,        20.8950767257)
(  77,              1948297,        20.8937821891)
(  78,              1946520,        20.8924657374)
(  79,              1944734,        20.8911414067)
(  80,              1942874,        20.8897609111)
(  81,              1941086,        20.8884326075)
(  82,              1939420,        20.8871938361)
(  83,              1937579,        20.8858237032)
(  84,              1935735,        20.8844500321)
(  85,              1933993,        20.8831511424)
(  86,              1932273,        20.8818675082)
(  87,              1930511,        20.8805513441)
(  88,              1928761,        20.8792429540)
(  89,              1927080,        20.8779850336)
(  90,              1925396,        20.8767237676)
(  91,              1923725,        20.8754711473)
(  92,              1922014,        20.8741874141)
(  93,              1920316,        20.8729123043)
(  94,              1918630,        20.8716450898)
(  95,              1916898,        20.8703421412)
(  96,              1915161,        20.8690342482)
(  97,              1913464,        20.8677553277)
(  98,              1911762,        20.8664714991)
(  99,              1910100,        20.8652167394)
( 100,              1908393,        20.8639268690)
( 101,              1906737,        20.8626744329)
( 102,              1905022,        20.8613762280)
( 103,              1903332,        20.8600958035)
( 104,              1901694,        20.8588536913)
( 105,              1899885,        20.8574806642)
( 106,              1898183,        20.8561876557)
( 107,              1896504,        20.8549109838)
( 108,              1894851,        20.8536529771)
( 109,              1893179,        20.8523793936)
( 110,              1891481,        20.8510848539)
( 111,              1889818,        20.8498158709)
( 112,              1888146,        20.8485388941)
( 113,              1886453,        20.8472447259)
( 114,              1884757,        20.8459470995)
( 115,              1883117,        20.8446912082)
( 116,              1881449,        20.8434127525)
( 117,              1879743,        20.8421039983)
( 118,              1878099,        20.8408416829)
( 119,              1876446,        20.8395713425)
( 120,              1874769,        20.8382814140)
( 121,              1873070,        20.8369733860)
( 122,              1871450,        20.8357250732)
( 123,              1869813,        20.8344625627)
( 124,              1868147,        20.8331765510)
( 125,              1866511,        20.8319125803)
( 126,              1864828,        20.8306111408)
( 127,              1863117,        20.8292868448)
( 128,              1861504,        20.8280372856)
( 129,              1859879,        20.8267773349)
( 130,              1858250,        20.8255131773)
( 131,              1856645,        20.8242665603)
( 132,              1855055,        20.8230305309)
( 133,              1853437,        20.8217716468)
( 134,              1851856,        20.8205404886)
( 135,              1850239,        20.8192802086)
( 136,              1848618,        20.8180157051)
( 137,              1847017,        20.8167657143)
( 138,              1845440,        20.8155334019)
( 139,              1843830,        20.8142742156)
( 140,              1842274,        20.8130562176)
( 141,              1840620,        20.8117603792)
( 142,              1839004,        20.8104931871)
( 143,              1837414,        20.8092452956)
( 144,              1835849,        20.8080159702)
( 145,              1834295,        20.8067942480)
( 146,              1832746,        20.8055754262)
( 147,              1831148,        20.8043169690)
( 148,              1829553,        20.8030597788)
( 149,              1827995,        20.8018306936)
( 150,              1826423,        20.8005895019)
( 151,              1824903,        20.7993883510)
( 152,              1823310,        20.7981284392)
( 153,              1821847,        20.7969703750)
( 154,              1820318,        20.7957590730)
( 155,              1818880,        20.7946189341)
( 156,              1817324,        20.7933842214)
( 157,              1815786,        20.7921627527)
( 158,              1814276,        20.7909625145)
( 159,              1812810,        20.7897962940)
( 160,              1811278,        20.7885765615)
( 161,              1809696,        20.7873159373)
( 162,              1808122,        20.7860605938)
( 163,              1806628,        20.7848680430)
( 164,              1805110,        20.7836553242)
( 165,              1803596,        20.7824447848)
( 166,              1802099,        20.7812468385)
( 167,              1800625,        20.7800663247)
( 168,              1799214,        20.7789353615)
( 169,              1797694,        20.7777160383)
( 170,              1796236,        20.7765454816)
( 171,              1794776,        20.7753723667)
( 172,              1793328,        20.7742079508)
( 173,              1791799,        20.7729773775)
( 174,              1790316,        20.7717828224)
( 175,              1788772,        20.7705380800)
( 176,              1787295,        20.7693463458)
( 177,              1785870,        20.7681956346)
( 178,              1784396,        20.7670043885)
( 179,              1782879,        20.7657773631)
( 180,              1781392,        20.7645735895)
( 181,              1779936,        20.7633939374)
( 182,              1778475,        20.7622092639)
( 183,              1777061,        20.7610617740)
( 184,              1775579,        20.7598581203)
( 185,              1774132,        20.7586819232)
( 186,              1772624,        20.7574551209)
( 187,              1771185,        20.7562834786)
( 188,              1769770,        20.7551304486)
( 189,              1768244,        20.7538859353)
( 190,              1766834,        20.7527350695)
( 191,              1765359,        20.7515301663)
( 192,              1763900,        20.7503373425)
( 193,              1762360,        20.7490772252)
( 194,              1760945,        20.7479184192)
( 195,              1759477,        20.7467152245)
( 196,              1758028,        20.7455266177)
( 197,              1756615,        20.7443665976)
( 198,              1755215,        20.7432163294)
( 199,              1753821,        20.7420700790)
( 200,              1752380,        20.7408842236)
( 201,              1750899,        20.7396644341)
( 202,              1749462,        20.7384798975)
( 203,              1748104,        20.7373595870)
( 204,              1746585,        20.7361054245)
( 205,              1745213,        20.7349716948)
( 206,              1743725,        20.7337411023)
( 207,              1742350,        20.7326030282)
( 208,              1740940,        20.7314350519)
( 209,              1739544,        20.7302777403)
( 210,              1738146,        20.7291178394)
( 211,              1736760,        20.7279669735)
( 212,              1735364,        20.7268068753)
( 213,              1733985,        20.7256599878)
( 214,              1732600,        20.7245071917)
( 215,              1731173,        20.7233184730)
( 216,              1729771,        20.7221496251)
( 217,              1728436,        20.7210357542)
( 218,              1727033,        20.7198642193)
( 219,              1725658,        20.7187151413)
( 220,              1724314,        20.7175910845)
( 221,              1722977,        20.7164720125)
( 222,              1721681,        20.7153864285)
( 223,              1720333,        20.7142564197)
( 224,              1718901,        20.7130550246)
( 225,              1717549,        20.7119198276)
( 226,              1716234,        20.7108148399)
( 227,              1714818,        20.7096240353)
( 228,              1713357,        20.7083943562)
( 229,              1712029,        20.7072757090)
( 230,              1710747,        20.7061949868)
( 231,              1709374,        20.7050366532)
( 232,              1708021,        20.7038942822)
( 233,              1706665,        20.7027484699)
( 234,              1705328,        20.7016178209)
( 235,              1703985,        20.7004812051)
( 236,              1702638,        20.6993403037)
( 237,              1701261,        20.6981730592)
( 238,              1699967,        20.6970753102)
( 239,              1698619,        20.6959308618)
( 240,              1697280,        20.6947931550)
( 241,              1695933,        20.6936477448)
( 242,              1694541,        20.6924631131)
( 243,              1693151,        20.6912792119)
( 244,              1691831,        20.6901540316)
( 245,              1690482,        20.6890032240)
( 246,              1689172,        20.6878848074)
( 247,              1687826,        20.6867347519)
( 248,              1686483,        20.6855863452)
( 249,              1685184,        20.6844746927)
( 250,              1683824,        20.6833099194)
( 251,              1682566,        20.6822316661)
( 252,              1681190,        20.6810513496)
( 253,              1679843,        20.6798949727)
( 254,              1678542,        20.6787772055)
( 255,              1677223,        20.6776430886)
==================================================================
# Function call (real) = 480939078
# Function call (if without collision) = 536870912

Takes time: 3.4172715333 mins.

