==================================================================
 n = 30
 t = 15
 s = 8
==================================================================
offset               #images         log2(#images)
(   0,                32768,        15.0000000000)
(   1,                32767,        14.9999559718)
(   2,                32767,        14.9999559718)
(   3,                32767,        14.9999559718)
(   4,                32766,        14.9999119422)
(   5,                32766,        14.9999119422)
(   6,                32766,        14.9999119422)
(   7,                32766,        14.9999119422)
(   8,                32766,        14.9999119422)
(   9,                32765,        14.9998679113)
(  10,                32765,        14.9998679113)
(  11,                32764,        14.9998238790)
(  12,                32764,        14.9998238790)
(  13,                32764,        14.9998238790)
(  14,                32764,        14.9998238790)
(  15,                32764,        14.9998238790)
(  16,                32763,        14.9997798454)
(  17,                32763,        14.9997798454)
(  18,                32763,        14.9997798454)
(  19,                32762,        14.9997358105)
(  20,                32762,        14.9997358105)
(  21,                32762,        14.9997358105)
(  22,                32760,        14.9996477365)
(  23,                32760,        14.9996477365)
(  24,                32760,        14.9996477365)
(  25,                32760,        14.9996477365)
(  26,                32760,        14.9996477365)
(  27,                32760,        14.9996477365)
(  28,                32759,        14.9996036975)
(  29,                32758,        14.9995596572)
(  30,                32758,        14.9995596572)
(  31,                32756,        14.9994715725)
(  32,                32755,        14.9994275282)
(  33,                32755,        14.9994275282)
(  34,                32755,        14.9994275282)
(  35,                32754,        14.9993834825)
(  36,                32754,        14.9993834825)
(  37,                32752,        14.9992953870)
(  38,                32752,        14.9992953870)
(  39,                32751,        14.9992513373)
(  40,                32751,        14.9992513373)
(  41,                32751,        14.9992513373)
(  42,                32751,        14.9992513373)
(  43,                32751,        14.9992513373)
(  44,                32750,        14.9992072862)
(  45,                32750,        14.9992072862)
(  46,                32748,        14.9991191800)
(  47,                32747,        14.9990751249)
(  48,                32747,        14.9990751249)
(  49,                32747,        14.9990751249)
(  50,                32746,        14.9990310684)
(  51,                32745,        14.9989870106)
(  52,                32743,        14.9988988909)
(  53,                32743,        14.9988988909)
(  54,                32743,        14.9988988909)
(  55,                32743,        14.9988988909)
(  56,                32743,        14.9988988909)
(  57,                32742,        14.9988548291)
(  58,                32742,        14.9988548291)
(  59,                32742,        14.9988548291)
(  60,                32742,        14.9988548291)
(  61,                32742,        14.9988548291)
(  62,                32742,        14.9988548291)
(  63,                32742,        14.9988548291)
(  64,                32742,        14.9988548291)
(  65,                32742,        14.9988548291)
(  66,                32742,        14.9988548291)
(  67,                32740,        14.9987667014)
(  68,                32738,        14.9986785682)
(  69,                32737,        14.9986344997)
(  70,                32736,        14.9985904297)
(  71,                32735,        14.9985463585)
(  72,                32733,        14.9984582119)
(  73,                32733,        14.9984582119)
(  74,                32733,        14.9984582119)
(  75,                32733,        14.9984582119)
(  76,                32732,        14.9984141366)
(  77,                32731,        14.9983700599)
(  78,                32730,        14.9983259819)
(  79,                32730,        14.9983259819)
(  80,                32730,        14.9983259819)
(  81,                32729,        14.9982819026)
(  82,                32728,        14.9982378219)
(  83,                32727,        14.9981937398)
(  84,                32726,        14.9981496565)
(  85,                32726,        14.9981496565)
(  86,                32725,        14.9981055717)
(  87,                32725,        14.9981055717)
(  88,                32724,        14.9980614856)
(  89,                32723,        14.9980173982)
(  90,                32723,        14.9980173982)
(  91,                32721,        14.9979292193)
(  92,                32720,        14.9978851278)
(  93,                32720,        14.9978851278)
(  94,                32720,        14.9978851278)
(  95,                32720,        14.9978851278)
(  96,                32720,        14.9978851278)
(  97,                32720,        14.9978851278)
(  98,                32720,        14.9978851278)
(  99,                32719,        14.9978410350)
( 100,                32718,        14.9977969408)
( 101,                32717,        14.9977528453)
( 102,                32717,        14.9977528453)
( 103,                32715,        14.9976646502)
( 104,                32715,        14.9976646502)
( 105,                32714,        14.9976205507)
( 106,                32711,        14.9974882439)
( 107,                32709,        14.9974000327)
( 108,                32708,        14.9973559250)
( 109,                32707,        14.9973118160)
( 110,                32706,        14.9972677057)
( 111,                32705,        14.9972235940)
( 112,                32705,        14.9972235940)
( 113,                32704,        14.9971794809)
( 114,                32702,        14.9970912508)
( 115,                32701,        14.9970471337)
( 116,                32700,        14.9970030153)
( 117,                32699,        14.9969588955)
( 118,                32699,        14.9969588955)
( 119,                32699,        14.9969588955)
( 120,                32698,        14.9969147743)
( 121,                32698,        14.9969147743)
( 122,                32697,        14.9968706519)
( 123,                32697,        14.9968706519)
( 124,                32697,        14.9968706519)
( 125,                32696,        14.9968265280)
( 126,                32696,        14.9968265280)
( 127,                32696,        14.9968265280)
( 128,                32695,        14.9967824028)
( 129,                32695,        14.9967824028)
( 130,                32695,        14.9967824028)
( 131,                32695,        14.9967824028)
( 132,                32695,        14.9967824028)
( 133,                32693,        14.9966941484)
( 134,                32692,        14.9966500192)
( 135,                32690,        14.9965617567)
( 136,                32690,        14.9965617567)
( 137,                32690,        14.9965617567)
( 138,                32689,        14.9965176234)
( 139,                32689,        14.9965176234)
( 140,                32689,        14.9965176234)
( 141,                32688,        14.9964734887)
( 142,                32688,        14.9964734887)
( 143,                32688,        14.9964734887)
( 144,                32688,        14.9964734887)
( 145,                32688,        14.9964734887)
( 146,                32688,        14.9964734887)
( 147,                32688,        14.9964734887)
( 148,                32688,        14.9964734887)
( 149,                32688,        14.9964734887)
( 150,                32686,        14.9963852154)
( 151,                32686,        14.9963852154)
( 152,                32684,        14.9962969367)
( 153,                32683,        14.9962527953)
( 154,                32683,        14.9962527953)
( 155,                32682,        14.9962086526)
( 156,                32682,        14.9962086526)
( 157,                32681,        14.9961645085)
( 158,                32681,        14.9961645085)
( 159,                32681,        14.9961645085)
( 160,                32681,        14.9961645085)
