==================================================================
 n = 28
 t = 14
 s = 7
==================================================================
offset           #collisions     log2(#collisions)
(   0,                    0,                 -inf)
(   1,                    0,                 -inf)
(   2,                    1,         0.0000000000)
(   3,                    1,         0.0000000000)
(   4,                    2,         1.0000000000)
(   5,                    1,         0.0000000000)
(   6,                    0,                 -inf)
(   7,                    0,                 -inf)
(   8,                    0,                 -inf)
(   9,                    0,                 -inf)
(  10,                    0,                 -inf)
(  11,                    0,                 -inf)
(  12,                    0,                 -inf)
(  13,                    2,         1.0000000000)
(  14,                    1,         0.0000000000)
(  15,                    1,         0.0000000000)
(  16,                    0,                 -inf)
(  17,                    0,                 -inf)
(  18,                    0,                 -inf)
(  19,                    1,         0.0000000000)
(  20,                    0,                 -inf)
(  21,                    0,                 -inf)
(  22,                    0,                 -inf)
(  23,                    0,                 -inf)
(  24,                    0,                 -inf)
(  25,                    0,                 -inf)
(  26,                    0,                 -inf)
(  27,                    0,                 -inf)
(  28,                    1,         0.0000000000)
(  29,                    0,                 -inf)
(  30,                    2,         1.0000000000)
(  31,                    0,                 -inf)
(  32,                    1,         0.0000000000)
(  33,                    0,                 -inf)
(  34,                    1,         0.0000000000)
(  35,                    0,                 -inf)
(  36,                    0,                 -inf)
(  37,                    0,                 -inf)
(  38,                    1,         0.0000000000)
(  39,                    1,         0.0000000000)
(  40,                    0,                 -inf)
(  41,                    0,                 -inf)
(  42,                    1,         0.0000000000)
(  43,                    1,         0.0000000000)
(  44,                    0,                 -inf)
(  45,                    1,         0.0000000000)
(  46,                    0,                 -inf)
(  47,                    1,         0.0000000000)
(  48,                    1,         0.0000000000)
(  49,                    1,         0.0000000000)
(  50,                    0,                 -inf)
(  51,                    0,                 -inf)
(  52,                    0,                 -inf)
(  53,                    1,         0.0000000000)
(  54,                    1,         0.0000000000)
(  55,                    0,                 -inf)
(  56,                    0,                 -inf)
(  57,                    2,         1.0000000000)
(  58,                    0,                 -inf)
(  59,                    2,         1.0000000000)
(  60,                    1,         0.0000000000)
(  61,                    0,                 -inf)
(  62,                    0,                 -inf)
(  63,                    0,                 -inf)
(  64,                    1,         0.0000000000)
(  65,                    0,                 -inf)
(  66,                    0,                 -inf)
(  67,                    1,         0.0000000000)
(  68,                    0,                 -inf)
(  69,                    1,         0.0000000000)
(  70,                    0,                 -inf)
(  71,                    0,                 -inf)
(  72,                    1,         0.0000000000)
(  73,                    0,                 -inf)
(  74,                    1,         0.0000000000)
(  75,                    0,                 -inf)
(  76,                    2,         1.0000000000)
(  77,                    0,                 -inf)
(  78,                    0,                 -inf)
(  79,                    1,         0.0000000000)
(  80,                    0,                 -inf)
(  81,                    0,                 -inf)
(  82,                    0,                 -inf)
(  83,                    0,                 -inf)
(  84,                    0,                 -inf)
(  85,                    0,                 -inf)
(  86,                    0,                 -inf)
(  87,                    0,                 -inf)
(  88,                    0,                 -inf)
(  89,                    2,         1.0000000000)
(  90,                    1,         0.0000000000)
(  91,                    1,         0.0000000000)
(  92,                    0,                 -inf)
(  93,                    1,         0.0000000000)
(  94,                    1,         0.0000000000)
(  95,                    3,         1.5849625007)
(  96,                    1,         0.0000000000)
(  97,                    1,         0.0000000000)
(  98,                    0,                 -inf)
(  99,                    1,         0.0000000000)
( 100,                    0,                 -inf)
( 101,                    1,         0.0000000000)
( 102,                    1,         0.0000000000)
( 103,                    1,         0.0000000000)
( 104,                    0,                 -inf)
( 105,                    0,                 -inf)
( 106,                    1,         0.0000000000)
( 107,                    1,         0.0000000000)
( 108,                    0,                 -inf)
( 109,                    1,         0.0000000000)
( 110,                    1,         0.0000000000)
( 111,                    2,         1.0000000000)
( 112,                    0,                 -inf)
( 113,                    0,                 -inf)
( 114,                    1,         0.0000000000)
( 115,                    0,                 -inf)
( 116,                    0,                 -inf)
( 117,                    0,                 -inf)
( 118,                    0,                 -inf)
( 119,                    1,         0.0000000000)
( 120,                    1,         0.0000000000)
( 121,                    0,                 -inf)
( 122,                    1,         0.0000000000)
( 123,                    1,         0.0000000000)
( 124,                    1,         0.0000000000)
( 125,                    0,                 -inf)
( 126,                    0,                 -inf)
( 127,                    0,                 -inf)
==================================================================
# Function call (real) = 2109594
# Function call (if without collision) = 2097152

Takes time: 0.0031934000 mins.

