==================================================================
 n = 26
 t = 13
 s = 7
==================================================================
offset               #images         log2(#images)
(   0,                 8192,        13.0000000000)
(   1,                 8192,        13.0000000000)
(   2,                 8191,        12.9998238790)
(   3,                 8191,        12.9998238790)
(   4,                 8191,        12.9998238790)
(   5,                 8190,        12.9996477365)
(   6,                 8189,        12.9994715725)
(   7,                 8189,        12.9994715725)
(   8,                 8188,        12.9992953870)
(   9,                 8187,        12.9991191800)
(  10,                 8187,        12.9991191800)
(  11,                 8187,        12.9991191800)
(  12,                 8187,        12.9991191800)
(  13,                 8187,        12.9991191800)
(  14,                 8187,        12.9991191800)
(  15,                 8187,        12.9991191800)
(  16,                 8187,        12.9991191800)
(  17,                 8186,        12.9989429514)
(  18,                 8185,        12.9987667014)
(  19,                 8184,        12.9985904297)
(  20,                 8184,        12.9985904297)
(  21,                 8183,        12.9984141366)
(  22,                 8183,        12.9984141366)
(  23,                 8183,        12.9984141366)
(  24,                 8182,        12.9982378219)
(  25,                 8182,        12.9982378219)
(  26,                 8182,        12.9982378219)
(  27,                 8181,        12.9980614856)
(  28,                 8181,        12.9980614856)
(  29,                 8181,        12.9980614856)
(  30,                 8181,        12.9980614856)
(  31,                 8181,        12.9980614856)
(  32,                 8181,        12.9980614856)
(  33,                 8180,        12.9978851278)
(  34,                 8180,        12.9978851278)
(  35,                 8180,        12.9978851278)
(  36,                 8179,        12.9977087485)
(  37,                 8179,        12.9977087485)
(  38,                 8177,        12.9973559250)
(  39,                 8175,        12.9970030153)
(  40,                 8173,        12.9966500192)
(  41,                 8173,        12.9966500192)
(  42,                 8173,        12.9966500192)
(  43,                 8173,        12.9966500192)
(  44,                 8171,        12.9962969367)
(  45,                 8170,        12.9961203630)
(  46,                 8170,        12.9961203630)
(  47,                 8167,        12.9955905124)
(  48,                 8166,        12.9954138522)
(  49,                 8166,        12.9954138522)
(  50,                 8165,        12.9952371704)
(  51,                 8165,        12.9952371704)
(  52,                 8165,        12.9952371704)
(  53,                 8165,        12.9952371704)
(  54,                 8165,        12.9952371704)
(  55,                 8163,        12.9948837420)
(  56,                 8163,        12.9948837420)
(  57,                 8163,        12.9948837420)
(  58,                 8161,        12.9945302269)
(  59,                 8160,        12.9943534369)
(  60,                 8159,        12.9941766252)
(  61,                 8159,        12.9941766252)
(  62,                 8157,        12.9938229367)
(  63,                 8153,        12.9931152997)
(  64,                 8153,        12.9931152997)
(  65,                 8153,        12.9931152997)
(  66,                 8153,        12.9931152997)
(  67,                 8151,        12.9927613509)
(  68,                 8149,        12.9924073153)
(  69,                 8149,        12.9924073153)
(  70,                 8149,        12.9924073153)
(  71,                 8147,        12.9920531929)
(  72,                 8147,        12.9920531929)
(  73,                 8147,        12.9920531929)
(  74,                 8146,        12.9918760990)
(  75,                 8145,        12.9916989834)
(  76,                 8145,        12.9916989834)
(  77,                 8145,        12.9916989834)
(  78,                 8144,        12.9915218461)
(  79,                 8143,        12.9913446870)
(  80,                 8142,        12.9911675061)
(  81,                 8142,        12.9911675061)
(  82,                 8142,        12.9911675061)
(  83,                 8142,        12.9911675061)
(  84,                 8142,        12.9911675061)
(  85,                 8142,        12.9911675061)
(  86,                 8142,        12.9911675061)
(  87,                 8142,        12.9911675061)
(  88,                 8142,        12.9911675061)
(  89,                 8142,        12.9911675061)
(  90,                 8142,        12.9911675061)
(  91,                 8142,        12.9911675061)
(  92,                 8142,        12.9911675061)
(  93,                 8141,        12.9909903035)
(  94,                 8141,        12.9909903035)
(  95,                 8141,        12.9909903035)
(  96,                 8141,        12.9909903035)
(  97,                 8141,        12.9909903035)
(  98,                 8141,        12.9909903035)
(  99,                 8141,        12.9909903035)
( 100,                 8141,        12.9909903035)
( 101,                 8141,        12.9909903035)
( 102,                 8141,        12.9909903035)
( 103,                 8139,        12.9906358330)
( 104,                 8139,        12.9906358330)
( 105,                 8138,        12.9904585651)
( 106,                 8138,        12.9904585651)
( 107,                 8137,        12.9902812754)
( 108,                 8136,        12.9901039639)
( 109,                 8135,        12.9899266306)
( 110,                 8134,        12.9897492755)
( 111,                 8134,        12.9897492755)
( 112,                 8133,        12.9895718986)
( 113,                 8133,        12.9895718986)
( 114,                 8132,        12.9893944998)
( 115,                 8130,        12.9890396370)
( 116,                 8130,        12.9890396370)
( 117,                 8129,        12.9888621728)
( 118,                 8129,        12.9888621728)
( 119,                 8129,        12.9888621728)
( 120,                 8129,        12.9888621728)
( 121,                 8128,        12.9886846868)
( 122,                 8127,        12.9885071789)
( 123,                 8126,        12.9883296492)
( 124,                 8126,        12.9883296492)
( 125,                 8126,        12.9883296492)
( 126,                 8126,        12.9883296492)
( 127,                 8126,        12.9883296492)
==================================================================
# Function call (real) = 1052447
# Function call (if without collision) = 1048576

Takes time: 0.0014787333 mins.

