==================================================================
 n = 21
 t = 11
 s = 6
==================================================================
offset               #images         log2(#images)
(   0,                 2047,        10.9992953870)
(   1,                 2047,        10.9992953870)
(   2,                 2046,        10.9985904297)
(   3,                 2046,        10.9985904297)
(   4,                 2044,        10.9971794809)
(   5,                 2041,        10.9950604670)
(   6,                 2040,        10.9943534369)
(   7,                 2039,        10.9936460600)
(   8,                 2039,        10.9936460600)
(   9,                 2039,        10.9936460600)
(  10,                 2038,        10.9929383362)
(  11,                 2038,        10.9929383362)
(  12,                 2038,        10.9929383362)
(  13,                 2038,        10.9929383362)
(  14,                 2038,        10.9929383362)
(  15,                 2038,        10.9929383362)
(  16,                 2037,        10.9922302650)
(  17,                 2037,        10.9922302650)
(  18,                 2037,        10.9922302650)
(  19,                 2034,        10.9901039639)
(  20,                 2034,        10.9901039639)
(  21,                 2032,        10.9886846868)
(  22,                 2031,        10.9879745243)
(  23,                 2031,        10.9879745243)
(  24,                 2029,        10.9865531498)
(  25,                 2028,        10.9858419370)
(  26,                 2027,        10.9851303735)
(  27,                 2025,        10.9837061927)
(  28,                 2023,        10.9822806046)
(  29,                 2019,        10.9794251953)
(  30,                 2019,        10.9794251953)
(  31,                 2018,        10.9787104591)
(  32,                 2016,        10.9772799235)
(  33,                 2016,        10.9772799235)
(  34,                 2016,        10.9772799235)
(  35,                 2016,        10.9772799235)
(  36,                 2016,        10.9772799235)
(  37,                 2016,        10.9772799235)
(  38,                 2013,        10.9751314569)
(  39,                 2012,        10.9744145898)
(  40,                 2009,        10.9722618487)
(  41,                 2009,        10.9722618487)
(  42,                 2009,        10.9722618487)
(  43,                 2008,        10.9715435540)
(  44,                 2008,        10.9715435540)
(  45,                 2008,        10.9715435540)
(  46,                 2007,        10.9708249014)
(  47,                 2007,        10.9708249014)
(  48,                 2005,        10.9693865213)
(  49,                 2005,        10.9693865213)
(  50,                 2003,        10.9679467058)
(  51,                 2003,        10.9679467058)
(  52,                 2001,        10.9665054519)
(  53,                 2001,        10.9665054519)
(  54,                 2000,        10.9657842847)
(  55,                 1998,        10.9643408678)
(  56,                 1996,        10.9628960053)
(  57,                 1995,        10.9621730311)
(  58,                 1995,        10.9621730311)
(  59,                 1993,        10.9607259948)
(  60,                 1993,        10.9607259948)
(  61,                 1992,        10.9600019321)
(  62,                 1991,        10.9592775057)
(  63,                 1989,        10.9578275608)
==================================================================
# Function call (real) = 131311
# Function call (if without collision) = 131072

Takes time: 0.0001774667 mins.

