(  61,                    0,                 -inf)
(  62,                    1,         0.0000000000)
(  63,                    1,         0.0000000000)
(  64,                    4,         2.0000000000)
(  65,                    2,         1.0000000000)
(  66,                    4,         2.0000000000)
(  67,                    1,         0.0000000000)
(  68,                    1,         0.0000000000)
(  69,                    1,         0.0000000000)
(  70,                    2,         1.0000000000)
(  71,                    0,                 -inf)
(  72,                    0,                 -inf)
(  73,                    1,         0.0000000000)
(  74,                    0,                 -inf)
(  75,                    3,         1.5849625007)
(  76,                    2,         1.0000000000)
(  77,                    0,                 -inf)
(  78,                    1,         0.0000000000)
(  79,                    2,         1.0000000000)
(  80,                    0,                 -inf)
(  81,                    1,         0.0000000000)
(  82,                    2,         1.0000000000)
(  83,                    0,                 -inf)
(  84,                    2,         1.0000000000)
(  85,                    2,         1.0000000000)
(  86,                    0,                 -inf)
(  87,                    1,         0.0000000000)
(  88,                    1,         0.0000000000)
(  89,                    1,         0.0000000000)
(  90,                    0,                 -inf)
(  91,                    3,         1.5849625007)
(  92,                    0,                 -inf)
(  93,                    3,         1.5849625007)
(  94,                    1,         0.0000000000)
(  95,                    0,                 -inf)
(  96,                    3,         1.5849625007)
(  97,                    0,                 -inf)
(  98,                    2,         1.0000000000)
(  99,                    0,                 -inf)
( 100,                    1,         0.0000000000)
( 101,                    2,         1.0000000000)
( 102,                    2,         1.0000000000)
( 103,                    2,         1.0000000000)
( 104,                    1,         0.0000000000)
( 105,                    2,         1.0000000000)
( 106,                    0,                 -inf)
( 107,                    3,         1.5849625007)
( 108,                    2,         1.0000000000)
( 109,                    0,                 -inf)
( 110,                    0,                 -inf)
( 111,                    0,                 -inf)
( 112,                    0,                 -inf)
( 113,                    0,                 -inf)
( 114,                    0,                 -inf)
( 115,                    0,                 -inf)
( 116,                    1,         0.0000000000)
( 117,                    0,                 -inf)
( 118,                    1,         0.0000000000)
( 119,                    1,         0.0000000000)
( 120,                    1,         0.0000000000)
( 121,                    3,         1.5849625007)
( 122,                    0,                 -inf)
( 123,                    0,                 -inf)
( 124,                    1,         0.0000000000)
( 125,                    0,                 -inf)
( 126,                    0,                 -inf)
( 127,                    2,         1.0000000000)
( 128,                    0,                 -inf)
( 129,                    1,         0.0000000000)
( 130,                    3,         1.5849625007)
( 131,                    1,         0.0000000000)
( 132,                    4,         2.0000000000)
( 133,                    1,         0.0000000000)
( 134,                    1,         0.0000000000)
( 135,                    1,         0.0000000000)
( 136,                    1,         0.0000000000)
( 137,                    1,         0.0000000000)
( 138,                    2,         1.0000000000)
( 139,                    0,                 -inf)
( 140,                    0,                 -inf)
( 141,                    0,                 -inf)
( 142,                    0,                 -inf)
( 143,                    3,         1.5849625007)
( 144,                    1,         0.0000000000)
( 145,                    0,                 -inf)
( 146,                    1,         0.0000000000)
( 147,                    0,                 -inf)
( 148,                    2,         1.0000000000)
( 149,                    0,                 -inf)
( 150,                    1,         0.0000000000)
( 151,                    0,                 -inf)
( 152,                    0,                 -inf)
( 153,                    0,                 -inf)
( 154,                    2,         1.0000000000)
( 155,                    1,         0.0000000000)
( 156,                    1,         0.0000000000)
( 157,                    1,         0.0000000000)
( 158,                    1,         0.0000000000)
( 159,                    2,         1.0000000000)
( 160,                    1,         0.0000000000)
( 161,                    2,         1.0000000000)
( 162,                    2,         1.0000000000)
( 163,                    2,         1.0000000000)
( 164,                    1,         0.0000000000)
( 165,                    1,         0.0000000000)
( 166,                    1,         0.0000000000)
( 167,                    1,         0.0000000000)
( 168,                    2,         1.0000000000)
( 169,                    2,         1.0000000000)
( 170,                    1,         0.0000000000)
( 171,                    0,                 -inf)
( 172,                    0,                 -inf)
( 173,                    0,                 -inf)
( 174,                    0,                 -inf)
( 175,                    0,                 -inf)
( 176,                    1,         0.0000000000)
( 177,                    0,                 -inf)
( 178,                    0,                 -inf)
( 179,                    1,         0.0000000000)
( 180,                    1,         0.0000000000)
( 181,                    1,         0.0000000000)
( 182,                    0,                 -inf)
( 183,                    0,                 -inf)
( 184,                    1,         0.0000000000)
( 185,                    0,                 -inf)
( 186,                    0,                 -inf)
( 187,                    0,                 -inf)
( 188,                    0,                 -inf)
( 189,                    3,         1.5849625007)
( 190,                    2,         1.0000000000)
( 191,                    1,         0.0000000000)
( 192,                    1,         0.0000000000)
( 193,                    2,         1.0000000000)
( 194,                    1,         0.0000000000)
( 195,                    2,         1.0000000000)
( 196,                    0,                 -inf)
( 197,                    0,                 -inf)
( 198,                    3,         1.5849625007)
( 199,                    2,         1.0000000000)
( 200,                    0,                 -inf)
( 201,                    2,         1.0000000000)
( 202,                    3,         1.5849625007)
( 203,                    0,                 -inf)
( 204,                    0,                 -inf)
( 205,                    0,                 -inf)
( 206,                    2,         1.0000000000)
( 207,                    2,         1.0000000000)
( 208,                    2,         1.0000000000)
( 209,                    0,                 -inf)
( 210,                    0,                 -inf)
( 211,                    4,         2.0000000000)
( 212,                    2,         1.0000000000)
( 213,                    1,         0.0000000000)
( 214,                    1,         0.0000000000)
( 215,                    2,         1.0000000000)
( 216,                    0,                 -inf)
( 217,                    0,                 -inf)
( 218,                    2,         1.0000000000)
( 219,                    1,         0.0000000000)
( 220,                    0,                 -inf)
( 221,                    0,                 -inf)
( 222,                    1,         0.0000000000)
( 223,                    1,         0.0000000000)
( 224,                    1,         0.0000000000)
( 225,                    0,                 -inf)
( 226,                    2,         1.0000000000)
( 227,                    1,         0.0000000000)
( 228,                    2,         1.0000000000)
( 229,                    1,         0.0000000000)
( 230,                    1,         0.0000000000)
( 231,                    2,         1.0000000000)
( 232,                    2,         1.0000000000)
( 233,                    1,         0.0000000000)
( 234,                    0,                 -inf)
( 235,                    0,                 -inf)
( 236,                    1,         0.0000000000)
( 237,                    2,         1.0000000000)
( 238,                    2,         1.0000000000)
( 239,                    1,         0.0000000000)
( 240,                    1,         0.0000000000)
( 241,                    2,         1.0000000000)
( 242,                    0,                 -inf)
( 243,                    1,         0.0000000000)
( 244,                    0,                 -inf)
( 245,                    3,         1.5849625007)
( 246,                    0,                 -inf)
( 247,                    1,         0.0000000000)
( 248,                    1,         0.0000000000)
( 249,                    0,                 -inf)
( 250,                    0,                 -inf)
( 251,                    1,         0.0000000000)
( 252,                    0,                 -inf)
( 253,                    0,                 -inf)
( 254,                    0,                 -inf)
( 255,                    0,                 -inf)
==================================================================
# Function call (real) = 8388096
# Function call (if without collision) = 8388608

Takes time: 0.0131770833 mins.

