( 127,                    1,         0.0000000000)
( 128,                    1,         0.0000000000)
( 129,                    2,         1.0000000000)
( 130,                    0,                 -inf)
( 131,                    1,         0.0000000000)
( 132,                    3,         1.5849625007)
( 133,                    2,         1.0000000000)
( 134,                    0,                 -inf)
( 135,                    2,         1.0000000000)
( 136,                    3,         1.5849625007)
( 137,                    1,         0.0000000000)
( 138,                    1,         0.0000000000)
( 139,                    2,         1.0000000000)
( 140,                    1,         0.0000000000)
( 141,                    2,         1.0000000000)
( 142,                    2,         1.0000000000)
( 143,                    3,         1.5849625007)
( 144,                    0,                 -inf)
( 145,                    2,         1.0000000000)
( 146,                    2,         1.0000000000)
( 147,                    2,         1.0000000000)
( 148,                    1,         0.0000000000)
( 149,                    0,                 -inf)
( 150,                    3,         1.5849625007)
( 151,                    0,                 -inf)
( 152,                    0,                 -inf)
( 153,                    3,         1.5849625007)
( 154,                    1,         0.0000000000)
( 155,                    0,                 -inf)
( 156,                    0,                 -inf)
( 157,                    3,         1.5849625007)
( 158,                    0,                 -inf)
( 159,                    1,         0.0000000000)
( 160,                    1,         0.0000000000)
( 161,                    0,                 -inf)
( 162,                    2,         1.0000000000)
( 163,                    1,         0.0000000000)
( 164,                    0,                 -inf)
( 165,                    0,                 -inf)
( 166,                    0,                 -inf)
( 167,                    0,                 -inf)
( 168,                    1,         0.0000000000)
( 169,                    1,         0.0000000000)
( 170,                    0,                 -inf)
( 171,                    1,         0.0000000000)
( 172,                    0,                 -inf)
( 173,                    0,                 -inf)
( 174,                    0,                 -inf)
( 175,                    0,                 -inf)
( 176,                    0,                 -inf)
( 177,                    2,         1.0000000000)
( 178,                    0,                 -inf)
( 179,                    0,                 -inf)
( 180,                    0,                 -inf)
( 181,                    2,         1.0000000000)
( 182,                    1,         0.0000000000)
( 183,                    1,         0.0000000000)
( 184,                    0,                 -inf)
( 185,                    1,         0.0000000000)
( 186,                    1,         0.0000000000)
( 187,                    1,         0.0000000000)
( 188,                    0,                 -inf)
( 189,                    0,                 -inf)
( 190,                    0,                 -inf)
( 191,                    1,         0.0000000000)
( 192,                    2,         1.0000000000)
( 193,                    0,                 -inf)
( 194,                    0,                 -inf)
( 195,                    0,                 -inf)
( 196,                    0,                 -inf)
( 197,                    0,                 -inf)
( 198,                    0,                 -inf)
( 199,                    2,         1.0000000000)
( 200,                    1,         0.0000000000)
( 201,                    1,         0.0000000000)
( 202,                    0,                 -inf)
( 203,                    0,                 -inf)
( 204,                    0,                 -inf)
( 205,                    0,                 -inf)
( 206,                    2,         1.0000000000)
( 207,                    0,                 -inf)
( 208,                    3,         1.5849625007)
( 209,                    1,         0.0000000000)
( 210,                    3,         1.5849625007)
( 211,                    1,         0.0000000000)
( 212,                    1,         0.0000000000)
( 213,                    0,                 -inf)
( 214,                    0,                 -inf)
( 215,                    1,         0.0000000000)
( 216,                    0,                 -inf)
( 217,                    1,         0.0000000000)
( 218,                    0,                 -inf)
( 219,                    1,         0.0000000000)
( 220,                    1,         0.0000000000)
( 221,                    0,                 -inf)
( 222,                    1,         0.0000000000)
( 223,                    0,                 -inf)
( 224,                    1,         0.0000000000)
( 225,                    1,         0.0000000000)
( 226,                    0,                 -inf)
( 227,                    2,         1.0000000000)
( 228,                    1,         0.0000000000)
( 229,                    0,                 -inf)
( 230,                    0,                 -inf)
( 231,                    1,         0.0000000000)
( 232,                    0,                 -inf)
( 233,                    0,                 -inf)
( 234,                    1,         0.0000000000)
( 235,                    1,         0.0000000000)
( 236,                    2,         1.0000000000)
( 237,                    0,                 -inf)
( 238,                    0,                 -inf)
( 239,                    3,         1.5849625007)
( 240,                    1,         0.0000000000)
( 241,                    0,                 -inf)
( 242,                    1,         0.0000000000)
( 243,                    2,         1.0000000000)
( 244,                    1,         0.0000000000)
( 245,                    2,         1.0000000000)
( 246,                    1,         0.0000000000)
( 247,                    0,                 -inf)
( 248,                    2,         1.0000000000)
( 249,                    2,         1.0000000000)
( 250,                    0,                 -inf)
( 251,                    2,         1.0000000000)
( 252,                    0,                 -inf)
( 253,                    1,         0.0000000000)
( 254,                    0,                 -inf)
( 255,                    1,         0.0000000000)
==================================================================
# Function call (real) = 16810499
# Function call (if without collision) = 16777216

Takes time: 0.0306922333 mins.

