==================================================================
 n = 23
 t = 12
 s = 6
==================================================================
offset               #images         log2(#images)
(   0,                 4096,        12.0000000000)
(   1,                 4096,        12.0000000000)
(   2,                 4095,        11.9996477365)
(   3,                 4094,        11.9992953870)
(   4,                 4091,        11.9982378219)
(   5,                 4089,        11.9975323475)
(   6,                 4089,        11.9975323475)
(   7,                 4087,        11.9968265280)
(   8,                 4087,        11.9968265280)
(   9,                 4085,        11.9961203630)
(  10,                 4083,        11.9954138522)
(  11,                 4083,        11.9954138522)
(  12,                 4081,        11.9947069953)
(  13,                 4081,        11.9947069953)
(  14,                 4081,        11.9947069953)
(  15,                 4080,        11.9943534369)
(  16,                 4079,        11.9939997918)
(  17,                 4079,        11.9939997918)
(  18,                 4079,        11.9939997918)
(  19,                 4079,        11.9939997918)
(  20,                 4078,        11.9936460600)
(  21,                 4077,        11.9932922415)
(  22,                 4077,        11.9932922415)
(  23,                 4076,        11.9929383362)
(  24,                 4074,        11.9922302650)
(  25,                 4072,        11.9915218461)
(  26,                 4072,        11.9915218461)
(  27,                 4071,        11.9911675061)
(  28,                 4070,        11.9908130792)
(  29,                 4070,        11.9908130792)
(  30,                 4070,        11.9908130792)
(  31,                 4070,        11.9908130792)
(  32,                 4070,        11.9908130792)
(  33,                 4068,        11.9901039639)
(  34,                 4064,        11.9886846868)
(  35,                 4064,        11.9886846868)
(  36,                 4063,        11.9883296492)
(  37,                 4062,        11.9879745243)
(  38,                 4062,        11.9879745243)
(  39,                 4062,        11.9879745243)
(  40,                 4059,        11.9869086247)
(  41,                 4057,        11.9861975872)
(  42,                 4056,        11.9858419370)
(  43,                 4048,        11.9829935747)
(  44,                 4047,        11.9826371337)
(  45,                 4046,        11.9822806046)
(  46,                 4046,        11.9822806046)
(  47,                 4044,        11.9815672819)
(  48,                 4042,        11.9808536064)
(  49,                 4041,        11.9804966362)
(  50,                 4040,        11.9801395776)
(  51,                 4039,        11.9797824307)
(  52,                 4038,        11.9794251953)
(  53,                 4037,        11.9790678715)
(  54,                 4037,        11.9790678715)
(  55,                 4037,        11.9790678715)
(  56,                 4037,        11.9790678715)
(  57,                 4035,        11.9783529582)
(  58,                 4035,        11.9783529582)
(  59,                 4034,        11.9779953686)
(  60,                 4034,        11.9779953686)
(  61,                 4031,        11.9769220679)
(  62,                 4029,        11.9762060901)
(  63,                 4027,        11.9754897569)
==================================================================
# Function call (real) = 264178
# Function call (if without collision) = 262144

Takes time: 0.0003620667 mins.

