==================================================================
 n = 29
 t = 15
 s = 8
==================================================================
offset               #images         log2(#images)
(   0,                32767,        14.9999559718)
(   1,                32766,        14.9999119422)
(   2,                32766,        14.9999119422)
(   3,                32766,        14.9999119422)
(   4,                32766,        14.9999119422)
(   5,                32766,        14.9999119422)
(   6,                32765,        14.9998679113)
(   7,                32765,        14.9998679113)
(   8,                32763,        14.9997798454)
(   9,                32762,        14.9997358105)
(  10,                32762,        14.9997358105)
(  11,                32761,        14.9996917742)
(  12,                32760,        14.9996477365)
(  13,                32760,        14.9996477365)
(  14,                32759,        14.9996036975)
(  15,                32757,        14.9995156155)
(  16,                32756,        14.9994715725)
(  17,                32755,        14.9994275282)
(  18,                32752,        14.9992953870)
(  19,                32751,        14.9992513373)
(  20,                32749,        14.9991632338)
(  21,                32748,        14.9991191800)
(  22,                32747,        14.9990751249)
(  23,                32746,        14.9990310684)
(  24,                32745,        14.9989870106)
(  25,                32743,        14.9988988909)
(  26,                32743,        14.9988988909)
(  27,                32742,        14.9988548291)
(  28,                32741,        14.9988107659)
(  29,                32739,        14.9987226355)
(  30,                32737,        14.9986344997)
(  31,                32736,        14.9985904297)
(  32,                32736,        14.9985904297)
(  33,                32736,        14.9985904297)
(  34,                32735,        14.9985463585)
(  35,                32734,        14.9985022859)
(  36,                32733,        14.9984582119)
(  37,                32731,        14.9983700599)
(  38,                32730,        14.9983259819)
(  39,                32730,        14.9983259819)
(  40,                32726,        14.9981496565)
(  41,                32726,        14.9981496565)
(  42,                32725,        14.9981055717)
(  43,                32724,        14.9980614856)
(  44,                32724,        14.9980614856)
(  45,                32723,        14.9980173982)
(  46,                32722,        14.9979733094)
(  47,                32722,        14.9979733094)
(  48,                32721,        14.9979292193)
(  49,                32721,        14.9979292193)
(  50,                32720,        14.9978851278)
(  51,                32719,        14.9978410350)
(  52,                32718,        14.9977969408)
(  53,                32718,        14.9977969408)
(  54,                32716,        14.9977087485)
(  55,                32715,        14.9976646502)
(  56,                32714,        14.9976205507)
(  57,                32714,        14.9976205507)
(  58,                32714,        14.9976205507)
(  59,                32714,        14.9976205507)
(  60,                32711,        14.9974882439)
(  61,                32711,        14.9974882439)
(  62,                32710,        14.9974441390)
(  63,                32709,        14.9974000327)
(  64,                32705,        14.9972235940)
(  65,                32703,        14.9971353665)
(  66,                32699,        14.9969588955)
(  67,                32698,        14.9969147743)
(  68,                32697,        14.9968706519)
(  69,                32696,        14.9968265280)
(  70,                32694,        14.9967382763)
(  71,                32694,        14.9967382763)
(  72,                32694,        14.9967382763)
(  73,                32693,        14.9966941484)
(  74,                32693,        14.9966941484)
(  75,                32690,        14.9965617567)
(  76,                32688,        14.9964734887)
(  77,                32688,        14.9964734887)
(  78,                32687,        14.9964293527)
(  79,                32685,        14.9963410767)
(  80,                32685,        14.9963410767)
(  81,                32684,        14.9962969367)
(  82,                32682,        14.9962086526)
(  83,                32682,        14.9962086526)
(  84,                32680,        14.9961203630)
(  85,                32678,        14.9960320681)
(  86,                32678,        14.9960320681)
(  87,                32677,        14.9959879186)
(  88,                32676,        14.9959437678)
(  89,                32675,        14.9958996156)
(  90,                32675,        14.9958996156)
(  91,                32672,        14.9957671509)
(  92,                32672,        14.9957671509)
(  93,                32669,        14.9956346740)
(  94,                32668,        14.9955905124)
(  95,                32668,        14.9955905124)
(  96,                32665,        14.9954580193)
(  97,                32665,        14.9954580193)
(  98,                32663,        14.9953696838)
(  99,                32663,        14.9953696838)
( 100,                32662,        14.9953255140)
( 101,                32660,        14.9952371704)
( 102,                32658,        14.9951488214)
( 103,                32656,        14.9950604670)
( 104,                32655,        14.9950162878)
( 105,                32653,        14.9949279253)
( 106,                32653,        14.9949279253)
( 107,                32650,        14.9947953713)
( 108,                32648,        14.9947069953)
( 109,                32648,        14.9947069953)
( 110,                32648,        14.9947069953)
( 111,                32648,        14.9947069953)
( 112,                32648,        14.9947069953)
( 113,                32648,        14.9947069953)
( 114,                32648,        14.9947069953)
( 115,                32648,        14.9947069953)
( 116,                32647,        14.9946628052)
( 117,                32647,        14.9946628052)
( 118,                32646,        14.9946186138)
( 119,                32645,        14.9945744210)
( 120,                32644,        14.9945302269)
( 121,                32641,        14.9943976364)
( 122,                32641,        14.9943976364)
( 123,                32641,        14.9943976364)
( 124,                32640,        14.9943534369)
( 125,                32640,        14.9943534369)
( 126,                32640,        14.9943534369)
( 127,                32638,        14.9942650337)
( 128,                32638,        14.9942650337)
( 129,                32637,        14.9942208301)
( 130,                32634,        14.9940882112)
( 131,                32633,        14.9940440022)
( 132,                32629,        14.9938671525)
( 133,                32628,        14.9938229367)
( 134,                32627,        14.9937787196)
( 135,                32626,        14.9937345011)
( 136,                32625,        14.9936902812)
( 137,                32624,        14.9936460600)
( 138,                32622,        14.9935576135)
( 139,                32622,        14.9935576135)
( 140,                32622,        14.9935576135)
( 141,                32622,        14.9935576135)
( 142,                32622,        14.9935576135)
( 143,                32619,        14.9934249336)
( 144,                32618,        14.9933807043)
( 145,                32618,        14.9933807043)
( 146,                32617,        14.9933364736)
( 147,                32617,        14.9933364736)
( 148,                32615,        14.9932480081)
( 149,                32615,        14.9932480081)
( 150,                32614,        14.9932037733)
( 151,                32614,        14.9932037733)
( 152,                32614,        14.9932037733)
( 153,                32614,        14.9932037733)
( 154,                32612,        14.9931152997)
( 155,                32611,        14.9930710608)
( 156,                32610,        14.9930268206)
( 157,                32609,        14.9929825791)
( 158,                32608,        14.9929383362)
( 159,                32606,        14.9928498463)
( 160,                32605,        14.9928055993)
( 161,                32603,        14.9927171012)
( 162,                32601,        14.9926285978)
( 163,                32599,        14.9925400889)
( 164,                32598,        14.9924958324)
( 165,                32597,        14.9924515745)
( 166,                32596,        14.9924073153)
( 167,                32595,        14.9923630548)
( 168,                32593,        14.9922745296)
( 169,                32591,        14.9921859990)
( 170,                32590,        14.9921417316)
( 171,                32590,        14.9921417316)
