==================================================================
 n = 18
 t = 9
 s = 5
==================================================================
offset               #images         log2(#images)
(   0,                  511,         8.9971794809)
(   1,                  511,         8.9971794809)
(   2,                  511,         8.9971794809)
(   3,                  511,         8.9971794809)
(   4,                  510,         8.9943534369)
(   5,                  510,         8.9943534369)
(   6,                  510,         8.9943534369)
(   7,                  509,         8.9915218461)
(   8,                  509,         8.9915218461)
(   9,                  508,         8.9886846868)
(  10,                  507,         8.9858419370)
(  11,                  506,         8.9829935747)
(  12,                  506,         8.9829935747)
(  13,                  506,         8.9829935747)
(  14,                  506,         8.9829935747)
(  15,                  506,         8.9829935747)
(  16,                  504,         8.9772799235)
(  17,                  502,         8.9715435540)
(  18,                  502,         8.9715435540)
(  19,                  502,         8.9715435540)
(  20,                  502,         8.9715435540)
(  21,                  502,         8.9715435540)
(  22,                  502,         8.9715435540)
(  23,                  502,         8.9715435540)
(  24,                  502,         8.9715435540)
(  25,                  502,         8.9715435540)
(  26,                  501,         8.9686667932)
(  27,                  501,         8.9686667932)
(  28,                  500,         8.9657842847)
(  29,                  500,         8.9657842847)
(  30,                  500,         8.9657842847)
(  31,                  500,         8.9657842847)
==================================================================
# Function call (real) = 16673
# Function call (if without collision) = 16384

Takes time: 0.0000251333 mins.

