==================================================================
 n = 32
 t = 16
 s = 8
==================================================================
offset               #images         log2(#images)
(   0,                65536,        16.0000000000)
(   1,                65536,        16.0000000000)
(   2,                65534,        15.9999559718)
(   3,                65533,        15.9999339572)
(   4,                65529,        15.9998458953)
(   5,                65529,        15.9998458953)
(   6,                65529,        15.9998458953)
(   7,                65529,        15.9998458953)
(   8,                65528,        15.9998238790)
(   9,                65528,        15.9998238790)
(  10,                65528,        15.9998238790)
(  11,                65528,        15.9998238790)
(  12,                65528,        15.9998238790)
(  13,                65528,        15.9998238790)
(  14,                65528,        15.9998238790)
(  15,                65528,        15.9998238790)
(  16,                65526,        15.9997798454)
(  17,                65524,        15.9997358105)
(  18,                65524,        15.9997358105)
(  19,                65524,        15.9997358105)
(  20,                65524,        15.9997358105)
(  21,                65524,        15.9997358105)
(  22,                65524,        15.9997358105)
(  23,                65523,        15.9997137925)
(  24,                65523,        15.9997137925)
(  25,                65523,        15.9997137925)
(  26,                65523,        15.9997137925)
(  27,                65522,        15.9996917742)
(  28,                65522,        15.9996917742)
(  29,                65521,        15.9996697555)
(  30,                65521,        15.9996697555)
(  31,                65521,        15.9996697555)
(  32,                65520,        15.9996477365)
(  33,                65520,        15.9996477365)
(  34,                65520,        15.9996477365)
(  35,                65518,        15.9996036975)
(  36,                65518,        15.9996036975)
(  37,                65518,        15.9996036975)
(  38,                65517,        15.9995816776)
(  39,                65517,        15.9995816776)
(  40,                65517,        15.9995816776)
(  41,                65517,        15.9995816776)
(  42,                65517,        15.9995816776)
(  43,                65517,        15.9995816776)
(  44,                65517,        15.9995816776)
(  45,                65516,        15.9995596572)
(  46,                65516,        15.9995596572)
(  47,                65515,        15.9995376366)
(  48,                65514,        15.9995156155)
(  49,                65513,        15.9994935942)
(  50,                65512,        15.9994715725)
(  51,                65512,        15.9994715725)
(  52,                65510,        15.9994275282)
(  53,                65509,        15.9994055055)
(  54,                65507,        15.9993614591)
(  55,                65506,        15.9993394354)
(  56,                65506,        15.9993394354)
